Order ID,Phone,Quatity Ordered,Price Each,Order Date,Provider_City_Country,No Discount - Single Purchase,Sales_Less_Discount(8%),Sales_Less_Discount(15%),All sales,Month,Region
139074,Xiaomi 12 Pro,1,900,08/05/21 12:26 ,"Provider_19,Milan, Italy",900.0,,,900.0,5,Europe
139075,iPhone 12,2,700,02/05/21 06:02 ,"Provider_18,Bangkok, Thailand",,1288.0,,1288.0,5,Asia
139076,Nokia c300,1,600,29/05/21 12:36 ,"Provider_7,Yokohama, Japan",600.0,,,600.0,5,Asia
139077,Xiaomi Redmi Note 11 Pro 5G,1,350,27/05/21 21:20 ,"Provider_14,Ankara, Turkey",350.0,,,350.0,5,Europe
139078,Nokia c200,1,400,26/05/21 21:36 ,"Provider_2,Delhi, India",400.0,,,400.0,5,Asia
139079,Nokia c100,1,200,26/05/21 20:44 ,"Provider_19,Milan, Italy",200.0,,,200.0,5,Europe
139080,Samsung Galexy S22,1,1100,06/05/21 22:45 ,"Provider_3,Boston, United States",1100.0,,,1100.0,5,North America
139081,Samsung Galexy S21,1,800,21/05/21 17:40 ,"Provider_16,Giza, Egypt",800.0,,,800.0,5,Africa
139082,iPhone 13,1,1000,03/05/21 20:56 ,"Provider_11,Munich, Germany",1000.0,,,1000.0,5,Europe
139083,Samsung Galexy S22,1,1100,29/05/21 10:25 ,"Provider_15,Isfahan, Iran",1100.0,,,1100.0,5,Middle-East
139084,Nokia c300,1,600,21/05/21 09:34 ,"Provider_10,Manila, Philippines",600.0,,,600.0,5,South East Asia
139085,Google Pixal - 2,1,900,17/05/21 08:56 ,"Provider_18,Bangkok, Thailand",900.0,,,900.0,5,Asia
139086,Google Pixal - 1,1,700,30/05/21 15:35 ,"Provider_5,Sao Paulo, Brazil",700.0,,,700.0,5,South America
139087,Sony Xperia 5,2,450,24/05/21 16:03 ,"Provider_9,Lagos, Nigeria",,828.0,,828.0,5,Africa
139088,Huawei - 1,2,550,28/05/21 11:25 ,"Provider_15,Isfahan, Iran",,1012.0,,1012.0,5,Middle-East
139089,Xiaomi Redmi Note 10 Pro 5G,1,200,18/05/21 18:37 ,"Provider_8,Mexico City, Mexico",200.0,,,200.0,5,North America
139090,Samsung Galexy S22,2,1100,10/05/21 22:06 ,"Provider_6,Moscow, Russia",,2024.0,,2024.0,5,Europe
139091,Sony Xperia 10,1,700,22/05/21 11:49 ,"Provider_16,Giza, Egypt",700.0,,,700.0,5,Africa
139092,Xiaomi 12 Pro,2,900,07/05/21 23:32 ,"Provider_3,Boston, United States",,1656.0,,1656.0,5,North America
139093,Nokia c300,3,600,02/05/21 19:10 ,"Provider_10,Manila, Philippines",,1656.0,,1656.0,5,South East Asia
139094,Huawei - 2,1,350,20/05/21 20:09 ,"Provider_5,Sao Paulo, Brazil",350.0,,,350.0,5,South America
139095,iPhone 13,1,1000,20/05/21 16:44 ,"Provider_1,Beijing, China",1000.0,,,1000.0,5,Asia
139096,iPhone 11,2,500,04/05/21 15:04 ,"Provider_14,Ankara, Turkey",,920.0,,920.0,5,Europe
139097,iPhone 13,1,1000,09/05/21 12:14 ,"Provider_15,Isfahan, Iran",1000.0,,,1000.0,5,Middle-East
139098,Xiaomi 12 Pro,1,900,23/05/21 18:01 ,"Provider_16,Giza, Egypt",900.0,,,900.0,5,Africa
139099,Samsung Galexy S22,4,1100,01/05/21 07:24 ,"Provider_4,Jakarta, Indonesia",,,3740.0,3740.0,5,South East Asia
139100,Google Android,2,500,31/05/21 06:29 ,"Provider_5,Sao Paulo, Brazil",,920.0,,920.0,5,South America
139101,Xiaomi 12 Pro,3,900,25/05/21 11:46 ,"Provider_17,Islamabad, Pakistan",,2484.0,,2484.0,5,Middle-East
139102,Sony Xperia 10,2,700,12/05/21 08:36 ,"Provider_13,Dhaka, Bangladesh",,1288.0,,1288.0,5,Asia
139103,Huawei - 2,4,350,09/05/21 20:08 ,"Provider_7,Yokohama, Japan",,,1190.0,1190.0,5,Asia
139104,Samsung Galexy S21,1,800,17/05/21 14:37 ,"Provider_10,Manila, Philippines",800.0,,,800.0,5,South East Asia
139105,iPhone 13,1,1000,20/05/21 15:00 ,"Provider_7,Yokohama, Japan",1000.0,,,1000.0,5,Asia
139106,Google Android,2,500,03/05/21 13:53 ,"Provider_18,Bangkok, Thailand",,920.0,,920.0,5,Asia
139107,Xiaomi Redmi Note 10 Pro 5G,1,200,05/05/21 11:36 ,"Provider_12,Hanoi, Vietnam",200.0,,,200.0,5,South East Asia
139108,Google Pixal - 2,1,900,20/05/21 18:54 ,"Provider_3,Boston, United States",900.0,,,900.0,5,North America
139109,Huawei - 2,1,350,01/05/21 16:48 ,"Provider_10,Manila, Philippines",350.0,,,350.0,5,South East Asia
139110,Google Pixal - 2,1,900,23/05/21 20:41 ,"Provider_2,Delhi, India",900.0,,,900.0,5,Asia
139111,Samsung Galexy S22,2,1100,25/05/21 13:39 ,"Provider_7,Yokohama, Japan",,2024.0,,2024.0,5,Asia
139112,Nokia c100,2,200,16/05/21 09:32 ,"Provider_1,Beijing, China",,368.0,,368.0,5,Asia
139113,Google Android,3,500,11/05/21 16:37 ,"Provider_6,Moscow, Russia",,1380.0,,1380.0,5,Europe
139114,Sony Xperia 20,1,800,25/05/21 09:34 ,"Provider_2,Delhi, India",800.0,,,800.0,5,Asia
139115,iPhone 13,1,1000,22/05/21 18:34 ,"Provider_10,Manila, Philippines",1000.0,,,1000.0,5,South East Asia
139116,iPhone 12,3,700,17/05/21 16:50 ,"Provider_4,Jakarta, Indonesia",,1932.0,,1932.0,5,South East Asia
139117,Google Pixal - 2,1,900,07/05/21 12:01 ,"Provider_9,Lagos, Nigeria",900.0,,,900.0,5,Africa
139118,Samsung Galexy S21,2,800,13/05/21 12:07 ,"Provider_6,Moscow, Russia",,1472.0,,1472.0,5,Europe
139119,Nokia c300,1,600,29/05/21 19:52 ,"Provider_1,Beijing, China",600.0,,,600.0,5,Asia
139120,Huawei - 2,3,350,01/06/21 03:18 ,"Provider_20,Durban, South Africa",,966.0,,966.0,6,Africa
139121,Google Pixal - 2,1,900,07/05/21 10:28 ,"Provider_5,Sao Paulo, Brazil",900.0,,,900.0,5,South America
139122,Samsung Galexy S21,1,800,30/05/21 23:12 ,"Provider_1,Beijing, China",800.0,,,800.0,5,Asia
139123,Google Pixal - 2,1,900,23/05/21 16:55 ,"Provider_7,Yokohama, Japan",900.0,,,900.0,5,Asia
139124,Xiaomi Redmi Note 11 Pro 5G,1,350,19/05/21 13:10 ,"Provider_16,Giza, Egypt",350.0,,,350.0,5,Africa
139125,Google Pixal - 2,1,900,26/05/21 10:49 ,"Provider_2,Delhi, India",900.0,,,900.0,5,Asia
139126,Xiaomi Redmi Note 11 Pro 5G,1,350,23/05/21 12:57 ,"Provider_11,Munich, Germany",350.0,,,350.0,5,Europe
139127,Google Android,3,500,14/05/21 23:20 ,"Provider_8,Mexico City, Mexico",,1380.0,,1380.0,5,North America
139128,iPhone 11,2,500,29/05/21 06:27 ,"Provider_17,Islamabad, Pakistan",,920.0,,920.0,5,Middle-East
139129,Huawei - 2,2,350,30/05/21 20:20 ,"Provider_2,Delhi, India",,644.0,,644.0,5,Asia
139130,Xiaomi Redmi Note 10 Pro 5G,1,200,17/05/21 19:55 ,"Provider_11,Munich, Germany",200.0,,,200.0,5,Europe
139131,Samsung Galexy S22,3,1100,18/05/21 11:38 ,"Provider_4,Jakarta, Indonesia",,3036.0,,3036.0,5,South East Asia
139132,Google Pixal - 2,1,900,11/05/21 21:03 ,"Provider_3,Boston, United States",900.0,,,900.0,5,North America
139133,Xiaomi Redmi Note 10 Pro 5G,2,200,18/05/21 14:04 ,"Provider_5,Sao Paulo, Brazil",,368.0,,368.0,5,South America
139134,Google Android,2,500,19/05/21 12:20 ,"Provider_20,Durban, South Africa",,920.0,,920.0,5,Africa
139135,Xiaomi 12 Pro,1,900,25/05/21 12:08 ,"Provider_6,Moscow, Russia",900.0,,,900.0,5,Europe
139136,Xiaomi 12 Pro,1,900,18/05/21 14:32 ,"Provider_3,Boston, United States",900.0,,,900.0,5,North America
139137,Samsung Galexy S22,2,1100,15/05/21 06:13 ,"Provider_1,Beijing, China",,2024.0,,2024.0,5,Asia
139138,Nokia c300,1,600,19/05/21 11:24 ,"Provider_6,Moscow, Russia",600.0,,,600.0,5,Europe
139139,Sony Xperia 20,2,800,30/05/21 01:49 ,"Provider_4,Jakarta, Indonesia",,1472.0,,1472.0,5,South East Asia
139140,Huawei - 1,1,550,31/05/21 11:15 ,"Provider_6,Moscow, Russia",550.0,,,550.0,5,Europe
139141,Google Pixal - 1,2,700,31/05/21 19:20 ,"Provider_7,Yokohama, Japan",,1288.0,,1288.0,5,Asia
139142,iPhone 12,2,700,22/05/21 16:57 ,"Provider_1,Beijing, China",,1288.0,,1288.0,5,Asia
139143,Xiaomi Redmi Note 10 Pro 5G,1,200,22/05/21 14:19 ,"Provider_16,Giza, Egypt",200.0,,,200.0,5,Africa
139144,iPhone 13,4,1000,27/05/21 21:00 ,"Provider_2,Delhi, India",,,3400.0,3400.0,5,Asia
139145,Nokia c200,1,400,29/05/21 18:31 ,"Provider_18,Bangkok, Thailand",400.0,,,400.0,5,Asia
139146,Samsung Galexy S22,1,1100,29/05/21 22:07 ,"Provider_14,Ankara, Turkey",1100.0,,,1100.0,5,Europe
139147,iPhone 12,6,700,31/05/21 09:05 ,"Provider_5,Sao Paulo, Brazil",,,3570.0,3570.0,5,South America
139148,Samsung Galexy S22,1,1100,09/05/21 18:26 ,"Provider_4,Jakarta, Indonesia",1100.0,,,1100.0,5,South East Asia
139149,Huawei - 1,1,550,31/05/21 12:08 ,"Provider_10,Manila, Philippines",550.0,,,550.0,5,South East Asia
139150,Huawei - 1,1,550,16/05/21 00:32 ,"Provider_3,Boston, United States",550.0,,,550.0,5,North America
139151,Samsung Galexy S21,1,800,04/05/21 11:50 ,"Provider_2,Delhi, India",800.0,,,800.0,5,Asia
139152,iPhone 13,1,1000,24/05/21 14:02 ,"Provider_8,Mexico City, Mexico",1000.0,,,1000.0,5,North America
139153,iPhone 13,1,1000,22/05/21 05:19 ,"Provider_11,Munich, Germany",1000.0,,,1000.0,5,Europe
139154,Sony Xperia 10,2,700,25/05/21 19:24 ,"Provider_4,Jakarta, Indonesia",,1288.0,,1288.0,5,South East Asia
139155,Huawei - 1,1,550,05/05/21 16:07 ,"Provider_19,Milan, Italy",550.0,,,550.0,5,Europe
139156,Xiaomi Redmi Note 10 Pro 5G,4,200,30/05/21 13:31 ,"Provider_1,Beijing, China",,,680.0,680.0,5,Asia
139157,iPhone 11,2,500,27/05/21 22:39 ,"Provider_4,Jakarta, Indonesia",,920.0,,920.0,5,South East Asia
139158,Sony Xperia 5,1,450,02/05/21 14:58 ,"Provider_1,Beijing, China",450.0,,,450.0,5,Asia
139159,Huawei - 2,2,350,04/05/21 18:45 ,"Provider_6,Moscow, Russia",,644.0,,644.0,5,Europe
139160,Samsung Galexy S22,2,1100,10/05/21 22:17 ,"Provider_15,Isfahan, Iran",,2024.0,,2024.0,5,Middle-East
139161,Huawei - 2,1,350,10/05/21 12:48 ,"Provider_1,Beijing, China",350.0,,,350.0,5,Asia
139162,Samsung Galexy S21,2,800,28/05/21 18:05 ,"Provider_1,Beijing, China",,1472.0,,1472.0,5,Asia
139163,iPhone 12,1,700,04/05/21 16:00 ,"Provider_10,Manila, Philippines",700.0,,,700.0,5,South East Asia
139164,Xiaomi Redmi Note 10 Pro 5G,1,200,06/05/21 11:07 ,"Provider_2,Delhi, India",200.0,,,200.0,5,Asia
139165,Xiaomi 12 Pro,4,900,15/05/21 09:47 ,"Provider_17,Islamabad, Pakistan",,,3060.0,3060.0,5,Middle-East
139166,Huawei - 1,1,550,23/05/21 14:22 ,"Provider_15,Isfahan, Iran",550.0,,,550.0,5,Middle-East
139167,Huawei - 1,1,550,05/05/21 19:43 ,"Provider_3,Boston, United States",550.0,,,550.0,5,North America
139168,iPhone 11,1,500,31/05/21 22:22 ,"Provider_3,Boston, United States",500.0,,,500.0,5,North America
139169,Google Pixal - 2,1,900,17/05/21 19:00 ,"Provider_1,Beijing, China",900.0,,,900.0,5,Asia
139170,Huawei - 3,1,200,15/05/21 16:31 ,"Provider_7,Yokohama, Japan",200.0,,,200.0,5,Asia
139171,Google Pixal - 2,1,900,08/05/21 09:23 ,"Provider_18,Bangkok, Thailand",900.0,,,900.0,5,Asia
139172,Xiaomi Redmi Note 11 Pro 5G,1,350,20/05/21 21:21 ,"Provider_7,Yokohama, Japan",350.0,,,350.0,5,Asia
139173,Samsung Galexy S21,1,800,06/05/21 13:29 ,"Provider_16,Giza, Egypt",800.0,,,800.0,5,Africa
139174,Nokia c300,1,600,18/05/21 21:50 ,"Provider_18,Bangkok, Thailand",600.0,,,600.0,5,Asia
139175,Samsung Galexy S21,1,800,25/05/21 23:34 ,"Provider_5,Sao Paulo, Brazil",800.0,,,800.0,5,South America
139176,Samsung Galexy S21,1,800,30/05/21 10:24 ,"Provider_7,Yokohama, Japan",800.0,,,800.0,5,Asia
139177,Google Pixal - 1,1,700,09/05/21 12:40 ,"Provider_2,Delhi, India",700.0,,,700.0,5,Asia
139178,Xiaomi Redmi Note 10 Pro 5G,2,200,03/05/21 21:57 ,"Provider_2,Delhi, India",,368.0,,368.0,5,Asia
139179,Samsung Galexy S10,1,300,14/05/21 15:23 ,"Provider_9,Lagos, Nigeria",300.0,,,300.0,5,Africa
139180,Huawei - 3,2,200,08/05/21 10:14 ,"Provider_11,Munich, Germany",,368.0,,368.0,5,Europe
139181,Sony Xperia 10,1,700,12/05/21 14:24 ,"Provider_7,Yokohama, Japan",700.0,,,700.0,5,Asia
139182,Sony Xperia 20,1,800,29/05/21 23:24 ,"Provider_1,Beijing, China",800.0,,,800.0,5,Asia
139183,Google Pixal - 1,1,700,18/05/21 16:50 ,"Provider_12,Hanoi, Vietnam",700.0,,,700.0,5,South East Asia
139184,Xiaomi Redmi Note 11 Pro 5G,1,350,06/05/21 21:20 ,"Provider_6,Moscow, Russia",350.0,,,350.0,5,Europe
139185,iPhone 12,1,700,11/05/21 13:27 ,"Provider_13,Dhaka, Bangladesh",700.0,,,700.0,5,Asia
139186,iPhone 12,2,700,25/05/21 15:47 ,"Provider_20,Durban, South Africa",,1288.0,,1288.0,5,Africa
139187,Google Android,2,500,01/05/21 14:09 ,"Provider_7,Yokohama, Japan",,920.0,,920.0,5,Asia
139188,Nokia c100,1,200,05/05/21 13:55 ,"Provider_6,Moscow, Russia",200.0,,,200.0,5,Europe
139189,Google Pixal - 1,1,700,15/05/21 23:37 ,"Provider_5,Sao Paulo, Brazil",700.0,,,700.0,5,South America
139190,Huawei - 3,2,200,24/05/21 15:10 ,"Provider_8,Mexico City, Mexico",,368.0,,368.0,5,North America
139191,Sony Xperia 5,2,450,20/05/21 20:30 ,"Provider_17,Islamabad, Pakistan",,828.0,,828.0,5,Middle-East
139192,Xiaomi Redmi Note 11 Pro 5G,1,350,01/05/21 20:11 ,"Provider_5,Sao Paulo, Brazil",350.0,,,350.0,5,South America
139193,Samsung Galexy S22,2,1100,04/05/21 18:11 ,"Provider_20,Durban, South Africa",,2024.0,,2024.0,5,Africa
139194,Samsung Galexy S22,1,1100,07/05/21 20:17 ,"Provider_7,Yokohama, Japan",1100.0,,,1100.0,5,Asia
139195,Xiaomi 12 Pro,1,900,04/05/21 20:36 ,"Provider_9,Lagos, Nigeria",900.0,,,900.0,5,Africa
139196,Samsung Galexy S22,2,1100,10/05/21 09:17 ,"Provider_8,Mexico City, Mexico",,2024.0,,2024.0,5,North America
139197,Nokia c200,3,400,09/05/21 11:48 ,"Provider_15,Isfahan, Iran",,1104.0,,1104.0,5,Middle-East
139198,Xiaomi Redmi Note 11 Pro 5G,1,350,26/05/21 20:02 ,"Provider_4,Jakarta, Indonesia",350.0,,,350.0,5,South East Asia
139199,iPhone 12,2,700,20/05/21 00:50 ,"Provider_4,Jakarta, Indonesia",,1288.0,,1288.0,5,South East Asia
139200,iPhone 13,2,1000,26/05/21 11:24 ,"Provider_11,Munich, Germany",,1840.0,,1840.0,5,Europe
139201,iPhone 11,1,500,06/05/21 21:23 ,"Provider_4,Jakarta, Indonesia",500.0,,,500.0,5,South East Asia
139202,Xiaomi 12 Pro,2,900,18/05/21 20:39 ,"Provider_10,Manila, Philippines",,1656.0,,1656.0,5,South East Asia
139203,Xiaomi Redmi Note 10 Pro 5G,1,200,19/05/21 12:36 ,"Provider_7,Yokohama, Japan",200.0,,,200.0,5,Asia
139204,Samsung Galexy S21,5,800,14/05/21 11:04 ,"Provider_3,Boston, United States",,,3400.0,3400.0,5,North America
139205,Google Pixal - 1,2,700,21/05/21 22:26 ,"Provider_10,Manila, Philippines",,1288.0,,1288.0,5,South East Asia
139206,Samsung Galexy S21,1,800,06/05/21 20:16 ,"Provider_16,Giza, Egypt",800.0,,,800.0,5,Africa
139207,Sony Xperia 10,1,700,17/05/21 20:42 ,"Provider_19,Milan, Italy",700.0,,,700.0,5,Europe
139208,Google Pixal - 2,1,900,27/05/21 11:45 ,"Provider_19,Milan, Italy",900.0,,,900.0,5,Europe
139209,Xiaomi Redmi Note 10 Pro 5G,3,200,09/05/21 12:50 ,"Provider_2,Delhi, India",,552.0,,552.0,5,Asia
139210,iPhone 11,1,500,05/05/21 10:29 ,"Provider_2,Delhi, India",500.0,,,500.0,5,Asia
139211,Sony Xperia 10,3,700,14/05/21 22:34 ,"Provider_10,Manila, Philippines",,1932.0,,1932.0,5,South East Asia
139212,iPhone 11,1,500,08/05/21 17:10 ,"Provider_5,Sao Paulo, Brazil",500.0,,,500.0,5,South America
139213,Samsung Galexy S22,1,1100,02/05/21 19:39 ,"Provider_7,Yokohama, Japan",1100.0,,,1100.0,5,Asia
139214,iPhone 12,1,700,11/05/21 22:08 ,"Provider_8,Mexico City, Mexico",700.0,,,700.0,5,North America
139215,Sony Xperia 5,1,450,18/05/21 15:49 ,"Provider_7,Yokohama, Japan",450.0,,,450.0,5,Asia
139216,iPhone 13,3,1000,30/05/21 13:56 ,"Provider_8,Mexico City, Mexico",,2760.0,,2760.0,5,North America
139217,Samsung Galexy S22,1,1100,26/05/21 16:30 ,"Provider_3,Boston, United States",1100.0,,,1100.0,5,North America
139218,Xiaomi Redmi Note 11 Pro 5G,1,350,08/05/21 21:05 ,"Provider_4,Jakarta, Indonesia",350.0,,,350.0,5,South East Asia
139219,Sony Xperia 5,1,450,28/05/21 15:56 ,"Provider_6,Moscow, Russia",450.0,,,450.0,5,Europe
139220,iPhone 11,1,500,18/05/21 13:35 ,"Provider_4,Jakarta, Indonesia",500.0,,,500.0,5,South East Asia
139221,Sony Xperia 20,1,800,17/05/21 11:47 ,"Provider_4,Jakarta, Indonesia",800.0,,,800.0,5,South East Asia
139222,Samsung Galexy S22,2,1100,18/05/21 11:03 ,"Provider_3,Boston, United States",,2024.0,,2024.0,5,North America
139223,Google Android,1,500,05/05/21 18:07 ,"Provider_5,Sao Paulo, Brazil",500.0,,,500.0,5,South America
139224,Xiaomi Redmi Note 10 Pro 5G,2,200,15/05/21 21:51 ,"Provider_8,Mexico City, Mexico",,368.0,,368.0,5,North America
139225,Huawei - 2,3,350,27/05/21 08:47 ,"Provider_1,Beijing, China",,966.0,,966.0,5,Asia
139226,Samsung Galexy S21,1,800,05/05/21 16:49 ,"Provider_17,Islamabad, Pakistan",800.0,,,800.0,5,Middle-East
139227,Xiaomi Redmi Note 10 Pro 5G,1,200,26/05/21 10:48 ,"Provider_15,Isfahan, Iran",200.0,,,200.0,5,Middle-East
139228,iPhone 13,4,1000,21/05/21 08:57 ,"Provider_8,Mexico City, Mexico",,,3400.0,3400.0,5,North America
139229,Huawei - 3,2,200,25/05/21 22:03 ,"Provider_6,Moscow, Russia",,368.0,,368.0,5,Europe
139230,Xiaomi 12 Pro,1,900,23/05/21 19:10 ,"Provider_1,Beijing, China",900.0,,,900.0,5,Asia
139231,Samsung Galexy S21,1,800,04/05/21 22:34 ,"Provider_12,Hanoi, Vietnam",800.0,,,800.0,5,South East Asia
139232,Google Pixal - 2,2,900,23/05/21 22:22 ,"Provider_14,Ankara, Turkey",,1656.0,,1656.0,5,Europe
139233,Xiaomi Redmi Note 10 Pro 5G,1,200,08/05/21 20:34 ,"Provider_3,Boston, United States",200.0,,,200.0,5,North America
139234,Samsung Galexy S22,2,1100,08/05/21 19:57 ,"Provider_2,Delhi, India",,2024.0,,2024.0,5,Asia
139235,Xiaomi Redmi Note 11 Pro 5G,2,350,20/05/21 12:23 ,"Provider_10,Manila, Philippines",,644.0,,644.0,5,South East Asia
139236,Xiaomi 12 Pro,2,900,01/05/21 11:54 ,"Provider_14,Ankara, Turkey",,1656.0,,1656.0,5,Europe
139237,Samsung Galexy S10,1,300,22/05/21 18:40 ,"Provider_14,Ankara, Turkey",300.0,,,300.0,5,Europe
139238,iPhone 13,1,1000,28/05/21 00:44 ,"Provider_19,Milan, Italy",1000.0,,,1000.0,5,Europe
139239,Samsung Galexy S22,5,1100,22/05/21 15:47 ,"Provider_15,Isfahan, Iran",,,4675.0,4675.0,5,Middle-East
139240,Huawei - 1,2,550,31/05/21 11:13 ,"Provider_7,Yokohama, Japan",,1012.0,,1012.0,5,Asia
139241,Samsung Galexy S21,4,800,27/05/21 02:48 ,"Provider_3,Boston, United States",,,2720.0,2720.0,5,North America
139242,Xiaomi Redmi Note 11 Pro 5G,1,350,22/05/21 20:14 ,"Provider_7,Yokohama, Japan",350.0,,,350.0,5,Asia
139243,Huawei - 1,1,550,23/05/21 14:44 ,"Provider_16,Giza, Egypt",550.0,,,550.0,5,Africa
139244,Xiaomi Redmi Note 11 Pro 5G,1,350,17/05/21 20:20 ,"Provider_13,Dhaka, Bangladesh",350.0,,,350.0,5,Asia
139245,Huawei - 1,1,550,05/05/21 14:37 ,"Provider_11,Munich, Germany",550.0,,,550.0,5,Europe
139246,Google Android,2,500,24/05/21 00:05 ,"Provider_11,Munich, Germany",,920.0,,920.0,5,Europe
139247,Huawei - 2,2,350,19/05/21 19:02 ,"Provider_5,Sao Paulo, Brazil",,644.0,,644.0,5,South America
139248,Huawei - 1,1,550,10/05/21 17:20 ,"Provider_1,Beijing, China",550.0,,,550.0,5,Asia
139249,Google Pixal - 2,1,900,10/05/21 22:17 ,"Provider_6,Moscow, Russia",900.0,,,900.0,5,Europe
139250,Xiaomi Redmi Note 11 Pro 5G,2,350,05/05/21 14:46 ,"Provider_3,Boston, United States",,644.0,,644.0,5,North America
139251,Xiaomi 12 Pro,1,900,11/05/21 20:01 ,"Provider_20,Durban, South Africa",900.0,,,900.0,5,Africa
139252,Xiaomi 12 Pro,1,900,13/05/21 07:46 ,"Provider_17,Islamabad, Pakistan",900.0,,,900.0,5,Middle-East
139253,Xiaomi Redmi Note 10 Pro 5G,1,200,06/05/21 21:07 ,"Provider_14,Ankara, Turkey",200.0,,,200.0,5,Europe
139254,Xiaomi 12 Pro,2,900,10/05/21 13:03 ,"Provider_1,Beijing, China",,1656.0,,1656.0,5,Asia
139255,Xiaomi 12 Pro,1,900,06/05/21 12:33 ,"Provider_1,Beijing, China",900.0,,,900.0,5,Asia
139256,Xiaomi 12 Pro,1,900,18/05/21 09:40 ,"Provider_6,Moscow, Russia",900.0,,,900.0,5,Europe
139257,iPhone 13,2,1000,22/05/21 16:01 ,"Provider_16,Giza, Egypt",,1840.0,,1840.0,5,Africa
139258,Google Pixal - 1,1,700,26/05/21 17:46 ,"Provider_1,Beijing, China",700.0,,,700.0,5,Asia
139259,iPhone 11,1,500,30/05/21 03:37 ,"Provider_4,Jakarta, Indonesia",500.0,,,500.0,5,South East Asia
139260,Samsung Galexy S22,1,1100,07/05/21 23:45 ,"Provider_3,Boston, United States",1100.0,,,1100.0,5,North America
139261,Huawei - 1,1,550,31/05/21 21:57 ,"Provider_6,Moscow, Russia",550.0,,,550.0,5,Europe
139262,iPhone 11,1,500,02/05/21 17:13 ,"Provider_9,Lagos, Nigeria",500.0,,,500.0,5,Africa
139263,Google Pixal - 1,1,700,06/05/21 13:40 ,"Provider_6,Moscow, Russia",700.0,,,700.0,5,Europe
139264,Xiaomi Redmi Note 11 Pro 5G,1,350,17/05/21 15:39 ,"Provider_7,Yokohama, Japan",350.0,,,350.0,5,Asia
139265,iPhone 12,1,700,09/05/21 20:56 ,"Provider_11,Munich, Germany",700.0,,,700.0,5,Europe
139266,Google Pixal - 1,1,700,15/05/21 21:02 ,"Provider_20,Durban, South Africa",700.0,,,700.0,5,Africa
139267,Xiaomi 12 Pro,1,900,22/05/21 11:47 ,"Provider_6,Moscow, Russia",900.0,,,900.0,5,Europe
139268,Google Pixal - 1,2,700,17/05/21 10:29 ,"Provider_20,Durban, South Africa",,1288.0,,1288.0,5,Africa
139269,Google Pixal - 1,2,700,08/05/21 16:23 ,"Provider_13,Dhaka, Bangladesh",,1288.0,,1288.0,5,Asia
139270,Sony Xperia 5,1,450,06/05/21 21:24 ,"Provider_4,Jakarta, Indonesia",450.0,,,450.0,5,South East Asia
139271,Nokia c300,3,600,17/05/21 11:54 ,"Provider_5,Sao Paulo, Brazil",,1656.0,,1656.0,5,South America
139272,Xiaomi 12 Pro,1,900,08/05/21 16:15 ,"Provider_3,Boston, United States",900.0,,,900.0,5,North America
139273,Huawei - 2,1,350,30/05/21 16:33 ,"Provider_18,Bangkok, Thailand",350.0,,,350.0,5,Asia
139274,Nokia c200,1,400,04/05/21 19:32 ,"Provider_10,Manila, Philippines",400.0,,,400.0,5,South East Asia
139275,Sony Xperia 10,3,700,06/05/21 18:36 ,"Provider_7,Yokohama, Japan",,1932.0,,1932.0,5,Asia
139276,iPhone 12,1,700,07/05/21 13:10 ,"Provider_15,Isfahan, Iran",700.0,,,700.0,5,Middle-East
139277,Xiaomi Redmi Note 11 Pro 5G,2,350,30/05/21 23:12 ,"Provider_5,Sao Paulo, Brazil",,644.0,,644.0,5,South America
139278,Google Pixal - 2,1,900,27/05/21 14:53 ,"Provider_4,Jakarta, Indonesia",900.0,,,900.0,5,South East Asia
139279,Sony Xperia 20,2,800,04/05/21 12:38 ,"Provider_7,Yokohama, Japan",,1472.0,,1472.0,5,Asia
139280,iPhone 13,1,1000,18/05/21 15:48 ,"Provider_8,Mexico City, Mexico",1000.0,,,1000.0,5,North America
139281,Nokia c300,1,600,27/05/21 06:05 ,"Provider_12,Hanoi, Vietnam",600.0,,,600.0,5,South East Asia
139282,Xiaomi 12 Pro,1,900,05/05/21 21:24 ,"Provider_9,Lagos, Nigeria",900.0,,,900.0,5,Africa
139283,Nokia c300,1,600,13/05/21 21:38 ,"Provider_4,Jakarta, Indonesia",600.0,,,600.0,5,South East Asia
139284,Xiaomi Redmi Note 10 Pro 5G,2,200,14/05/21 02:12 ,"Provider_1,Beijing, China",,368.0,,368.0,5,Asia
139285,Xiaomi 12 Pro,1,900,13/05/21 15:18 ,"Provider_9,Lagos, Nigeria",900.0,,,900.0,5,Africa
139286,Xiaomi 12 Pro,1,900,29/05/21 14:35 ,"Provider_5,Sao Paulo, Brazil",900.0,,,900.0,5,South America
139287,Xiaomi Redmi Note 10 Pro 5G,2,200,29/05/21 12:40 ,"Provider_2,Delhi, India",,368.0,,368.0,5,Asia
139288,Google Pixal - 1,1,700,16/05/21 18:00 ,"Provider_20,Durban, South Africa",700.0,,,700.0,5,Africa
139289,Google Pixal - 1,1,700,11/05/21 20:26 ,"Provider_17,Islamabad, Pakistan",700.0,,,700.0,5,Middle-East
139290,iPhone 12,1,700,01/05/21 16:53 ,"Provider_6,Moscow, Russia",700.0,,,700.0,5,Europe
139291,iPhone 12,2,700,30/05/21 15:25 ,"Provider_14,Ankara, Turkey",,1288.0,,1288.0,5,Europe
